1.6342e-261,7.3036e-216,1,1.1846e-10,4.373e-137,8.6493e-22,1.646e-25,6.3926e-29
1.7899e-50,5.3252e-187,1,7.7095e-48,1.7194e-162,2.8345e-37,3.3431e-211,9.16e-92
0.92066,8.0869e-36,1.3777e-08,0,8.9652e-26,2.7429e-121,0.079338,6.4429e-98
2.8109e-149,8.8748e-188,3.6516e-41,9.035e-66,2.6017e-310,3.2932e-77,1,3.0547e-143
3.4914e-136,6.8145e-56,2.4089e-15,8.2376e-72,0.99061,1.3512e-157,0.0093866,7.3119e-88
8.0389e-20,0,1,1.8455e-24,1.9553e-09,8.3261e-26,7.2346e-80,2.1398e-281
0.16596,7.9677e-115,3.2918e-109,1.0674e-48,5.4252e-89,2.5412e-114,4.7342e-165,0.83404
8.378e-89,4.1122e-113,9.4198e-28,2.4374e-09,0,1,1.6762e-34,1.2936e-12
2.4894e-88,1.1003e-126,3.4485e-42,1,1.1615e-97,1.5757e-10,8.3323e-67,2.1151e-08
2.7808e-05,4.2276e-27,3.5068e-28,0.99997,1.4612e-121,2.1125e-45,1.1503e-47,0
2.7006e-285,2.8533e-14,3.1402e-06,4.0608e-15,1,2.7152e-44,5.0074e-51,4.5905e-22
1.2049e-40,0.00073517,2.0356e-06,4.0531e-27,3.7104e-141,0,0.99926,2.9456e-62
1.5157e-10,4.8504e-15,2.0478e-70,3.8364e-90,2.7488e-85,5.4831e-08,1.2805e-49,1
1.7608e-66,1,1.852e-171,7.5196e-88,5.5178e-91,1.1601e-140,3.8746e-17,8.0852e-91
1.7448e-107,4.4221e-62,7.9226e-75,2.3526e-52,6.0232e-75,5.0107e-29,2.2167e-10,1
1.9199e-35,6.4552e-220,5.5714e-31,0,1,4.6901e-22,5.6927e-184,3.4039e-213
1.2508e-08,0.99648,5.7229e-38,4.5957e-151,5.6726e-112,2.0685e-25,8.616e-144,0.0035206
7.3046e-167,0.90394,0.096065,1.4155e-10,3.7513e-218,6.2255e-31,6.67e-107,2.0234e-16
2.8267e-12,2.8051e-251,2.2762e-22,1,1.4061e-11,1.6687e-170,1.215e-12,4.1156e-37
1.6293e-58,3.1199e-27,5.3331e-48,1,4.4201e-88,4.084e-309,4.3024e-142,9.0609e-162
0.00020402,1.4178e-99,4.5457e-78,0.00019898,2.237e-49,9.3186e-93,0.9996,1.6784e-154
1,7.6501e-194,0,1.0458e-144,3.1444e-63,1.0006e-46,6.5373e-298,1.3895e-108
3.6953e-104,2.5607e-169,1.0531e-132,2.4641e-70,1.1157e-27,0,1,1.7478e-104
1.7818e-276,8.0293e-107,3.1335e-17,1.068e-06,1,7.9911e-189,4.1065e-213,6.9889e-232
0.99761,0,1.5865e-37,2.1309e-138,6.6711e-42,0.0023886,3.886e-60,1.7781e-11
0.82866,1.796e-103,2.323e-09,0.1713,2.217e-47,1.5825e-65,4.3681e-31,4.743e-05
5.6808e-43,4.2484e-64,1,0,2.2602e-37,1.7324e-33,1.7693e-11,4.7689e-11
1.5763e-130,1.4665e-244,4.5653e-18,1,4.6236e-49,2.039e-86,5.5298e-19,9.6532e-104
9.863e-107,4.6894e-21,1.554e-46,8.9096e-117,1,8.4089e-226,2.8151e-74,1.0915e-237
1.9813e-158,1.2413e-05,3.9942e-11,4.9084e-58,1.4043e-70,0.99999,4.2601e-35,6.5264e-24
8.7459e-84,1.1454e-216,1.0882e-54,2.3982e-162,2.3772e-13,1.3641e-149,8.7586e-60,1
5.4171e-189,2.2206e-56,4.5276e-149,1.0005e-274,1,2.1257e-154,1.3447e-128,3.4636e-248
2.3827e-162,4.9962e-16,1.5604e-195,6.4063e-34,0.99942,3.1973e-40,8.8415e-42,0.00057981
2.0391e-319,1,2.6671e-23,1.6341e-14,4.2728e-48,4.5326e-106,4.9521e-30,1.4222e-25
8.7464e-68,1.238e-08,1.623e-158,1,8.5085e-63,3.5906e-22,2.7405e-135,1.3617e-112
0.99995,1.4786e-66,4.2696e-05,9.1116e-207,1.9791e-50,1.0131e-130,2.2113e-34,7.4556e-06
2.8554e-40,1.6974e-112,3.7624e-97,1,2.4701e-25,2.1768e-174,5.7284e-83,6.2574e-21
7.7196e-22,1.837e-176,0.0019973,4.1078e-47,5.1534e-56,4.3555e-40,0.998,1.1901e-36
7.8251e-10,0.074793,7.7035e-186,3.2302e-76,0.54205,0.38316,3.3293e-56,4.118e-48
1.2959e-94,1.5626e-104,0.97309,3.3565e-74,1.2295e-113,0,1.471e-20,0.026912
4.5024e-178,6.7249e-117,1.3029e-07,3.4534e-212,8.4393e-50,0,1.602e-45,1
3.1512e-114,1.2773e-171,1,1.1451e-28,7.7111e-179,2.5375e-148,2.659e-198,1.7604e-218
7.6994e-84,2.3679e-80,5.2172e-123,6.8618e-32,3.3693e-285,1,2.211e-52,6.4741e-228
2.0876e-103,2.2143e-65,6.0817e-118,4.364e-222,4.7467e-19,1,3.3448e-72,1.0633e-28
8.0053e-134,7.7526e-74,2.7179e-35,1,7.0778e-25,8.3576e-126,1.7559e-71,1.8571e-20
0.99892,2.0023e-45,0.0010817,1.0943e-28,2.1192e-127,1.9121e-109,6.2895e-122,1.2933e-63
4.1096e-31,5.4146e-23,0.00010252,0.9999,1.6944e-25,5.8728e-21,1.0873e-183,9.031e-57
9.875e-120,2.4695e-68,7.1633e-28,3.6787e-147,0.99991,3.5337e-209,9.0905e-05,2.3203e-160
6.1474e-92,1,2.7602e-233,3.2869e-57,4.3132e-34,3.4905e-143,1.3004e-74,2.377e-83
7.2962e-152,5.7733e-17,9.603e-57,1.0698e-109,4.8071e-46,1,9.5515e-29,1.6716e-67
1.4087e-46,4.5054e-77,1,9.2139e-21,3.7311e-07,1.3438e-54,1.8403e-19,6.2044e-44
1,8.2508e-08,2.2296e-12,1.6777e-36,3.5012e-54,1.0919e-08,1.4125e-27,5.4511e-180
9.4077e-196,0.50287,2.0825e-76,9.3111e-123,2.6251e-129,0.49713,1.0126e-49,3.1369e-24
3.2352e-21,8.7596e-255,3.9344e-10,1.8058e-276,1.1586e-78,1.044e-50,3.8899e-13,1
1.0633e-33,4.2725e-40,2.7506e-268,6.4247e-95,1,6.895e-72,4.675e-94,9.3258e-44
0,4.238e-79,2.6092e-24,3.37e-45,1.4793e-140,4.1506e-318,5.5214e-116,1
2.1084e-21,0.99977,1.5229e-205,3.5409e-263,2.4409e-172,0.00023199,5.236e-16,1.0922e-64
4.6263e-106,0.59192,6.1765e-166,2.8295e-170,6.1307e-49,5.7152e-93,0.40808,6.759e-52
4.781e-25,2.4234e-43,1.5963e-58,0.0006848,2.9243e-112,0.99932,2.0095e-147,1.2706e-25
1.6519e-12,9.5402e-14,0.0033909,1.3213e-38,2.1098e-114,2.482e-71,0.99661,6.7342e-82
3.0488e-287,7.9493e-49,0.00071301,4.4797e-35,1.3909e-20,2.4504e-240,0.99929,3.0538e-63
1,3.9776e-118,1.3619e-95,3.2405e-16,5.9271e-318,1.7557e-110,3.6992e-35,4.4425e-117
1.9485e-59,1.3581e-06,4.1479e-121,3.0324e-63,1.2634e-32,1,0,6.0614e-53
1.9319e-08,1.6412e-93,4.9368e-55,1,6.7418e-34,0,4.1528e-06,1.3865e-46
7.3563e-43,3.4284e-109,9.3079e-118,1.3194e-53,2.7312e-78,3.6192e-40,4.5174e-91,1
7.5102e-69,7.6546e-22,0.99508,7.3459e-72,1.0792e-83,3.7641e-48,1.2676e-52,0.0049208
5.0823e-38,0.5978,5.7566e-69,0.4022,5.7657e-09,3.4102e-45,1.893e-191,5.2359e-07
1,5.3851e-76,8.2591e-39,5.3448e-36,4.3824e-35,1.5976e-51,4.5636e-137,1.2131e-39
0,1.3851e-47,1.3419e-104,5.8344e-85,1.1047e-96,1,8.6315e-140,2.7897e-79
8.4515e-57,0.56013,1.6186e-67,8.6789e-230,8.4829e-09,1.4493e-121,0.43987,1.6941e-11
0.99999,1.6275e-128,4.7367e-141,7.1576e-20,7.7769e-11,1.4072e-53,1.3043e-38,8.3939e-06
4.6388e-24,1.7041e-294,1.8965e-09,1.0527e-22,5.4572e-174,1,2.0344e-186,6.2996e-92
1.0198e-70,9.55e-83,7.1715e-57,7.7987e-169,9.16e-126,1.3312e-56,1,2.9006e-80
1.2759e-13,1.4044e-39,2.2372e-85,1.2963e-208,3.981e-09,1.3286e-30,1,1.4858e-27
1.2198e-162,3.2206e-102,1,1.8702e-25,2.1708e-83,9.915e-16,3.6235e-92,8.0541e-59
2.5119e-15,2.2297e-10,0,6.0512e-05,0.99994,8.0129e-168,6.3448e-118,1.9476e-83
3.6891e-59,2.3754e-185,1,1.0169e-191,1.2095e-291,3.4406e-188,1.7326e-09,0
1.3497e-14,1.3698e-07,2.2773e-09,0,0.63776,1.3667e-145,1.158e-140,0.36224
7.2237e-44,3.2831e-17,1,1.2962e-132,4.6091e-46,1.0888e-35,3.7444e-41,1.325e-28
6.4078e-14,2.2241e-14,6.2588e-40,1.6943e-83,2.1346e-24,1,7.8316e-178,2.666e-31
6.1349e-50,3.3767e-112,3.9975e-05,5.4891e-44,3.4248e-39,5.3452e-42,2.2363e-33,0.99996
1.3374e-109,0,1,3.2473e-20,1.1483e-116,5.2579e-96,2.2455e-74,2.2294e-64
0.99992,1.2454e-65,1.8637e-32,6.2391e-236,3.9239e-43,3.882e-25,8.4746e-05,3.6041e-138
6.2058e-93,3.6371e-15,1.902e-161,1,9.7888e-77,5.3504e-48,2.8718e-231,8.287e-48
2.3977e-54,4.6762e-129,2.7828e-33,1,2.1906e-115,2.6147e-114,3.7518e-169,4.518e-09
0.99999,1.2564e-05,1.2661e-282,3.4318e-36,2.0776e-28,3.8502e-31,9.2782e-27,4.8545e-170
3.083e-59,0.12498,3.1635e-104,0.87502,3.5825e-50,6.0689e-40,4.35e-132,4.4641e-33
3.6972e-31,0.00010733,2.1669e-07,2.8506e-106,3.6247e-09,0.17749,9.7005e-32,0.8224
2.0685e-65,1,0,2.1914e-30,2.1444e-33,2.322e-82,1.8773e-154,2.8834e-77
5.713e-24,6.3465e-28,1,4.2274e-219,2.8119e-114,4.5069e-120,2.0112e-101,4.7718e-58
3.3839e-114,1.5361e-56,1.0935e-95,1,2.5621e-64,9.7328e-52,3.9392e-60,7.4388e-19
5.7288e-31,1.0114e-17,0.99975,1.8658e-58,1.6595e-53,9.6099e-161,2.2712e-110,0.00024876
3.1109e-138,1.1743e-10,2.739e-30,3.5089e-19,1.7682e-191,8.3096e-25,0.99997,3.0613e-05
1.5488e-63,1.6019e-261,2.1893e-16,3.5008e-30,5.318e-96,1,1.7845e-14,1.5147e-15
0.0059714,9.5191e-159,1.1174e-71,6.8798e-31,2.7007e-64,0,0.99403,1.9723e-25
4.91e-51,1,1.8536e-11,9.4548e-07,5.211e-14,1.8634e-34,3.1406e-09,3.7542e-225
8.6842e-12,1.3793e-106,1.6191e-32,1.1055e-24,1.6341e-289,1.1863e-64,2.9443e-51,1
1.0802e-63,1.0583e-105,1,6.2069e-217,1.3785e-33,7.1174e-191,1.1901e-46,1.5761e-24
6.2891e-68,1.477e-92,4.4431e-20,5.2441e-49,1.2849e-20,9.0721e-21,1,6.7268e-08
0.017043,0.053539,1.2849e-30,7.1744e-143,2.6092e-36,7.3749e-199,0.92942,6.3739e-173
1.2163e-149,2.8941e-139,0.00021083,3.8631e-94,0.99979,2.1025e-258,7.1922e-121,1.5409e-16
4.967e-183,3.8818e-80,1.0743e-41,1,1.7215e-125,1.3707e-11,7.5308e-152,1.1684e-30
2.0409e-101,3.4662e-16,2.004e-136,1,2.9807e-249,3.3275e-296,3.4242e-13,1.1399e-125
1.072e-44,2.8199e-79,1.3936e-21,9.483e-52,1,4.7361e-22,1.164e-232,6.0314e-47
1,9.6356e-268,3.4256e-19,7.8633e-08,0,1.8196e-19,2.1e-215,7.6075e-62
5.2324e-16,1,1.0887e-21,2.3221e-161,2.4619e-117,3.8853e-81,3.0384e-16,3.075e-64
2.4392e-125,0.2331,3.9496e-130,0.7669,2.6323e-46,4.9946e-23,1.4946e-18,2.2076e-155
4.7946e-80,3.4106e-71,9.2878e-33,0.99999,4.8349e-83,1.4034e-05,1.7001e-18,2.9058e-149
1.7055e-28,1.4237e-13,2.6572e-84,6.6344e-46,1,1.907e-33,0,3.9269e-151
8.9508e-166,1.4556e-82,1,1.4644e-20,2.4188e-78,5.5673e-108,2.3714e-93,2.4706e-13
1,4.1819e-37,1.0234e-25,1.1979e-107,2.5184e-60,8.5982e-178,1.9415e-46,2.277e-38
1.3822e-59,2.7505e-145,0.99993,1.2508e-06,2.4543e-38,2.3196e-27,6.5759e-05,3.5273e-216
2.5239e-95,0.21423,1.9065e-205,1.6299e-83,2.7951e-32,2.3483e-70,0.78577,1.8614e-19
0,9.2761e-25,8.8742e-46,8.8949e-202,6.6091e-65,9.4652e-14,0.97004,0.029958
3.5382e-85,1.4107e-09,3.2374e-32,1,2.1876e-159,2.0694e-28,7.1106e-47,6.2005e-79
1.0802e-186,2.6954e-72,8.2003e-78,7.2967e-175,7.4647e-248,3.131e-15,1,3.4736e-22
2.3356e-153,2.1942e-82,4.1136e-121,5.9652e-29,7.2706e-54,5.9184e-27,2.444e-59,1
1.3568e-33,1.5622e-211,1,1.9785e-44,1.3149e-161,1.0174e-88,2.1282e-56,2.2609e-22
0.99999,1.1406e-154,7.0263e-95,9.2235e-143,9.0157e-16,9.0745e-61,6.0156e-229,1.019e-05
3.2412e-149,0.99998,1.6369e-05,8.3209e-74,1.9054e-95,2.3552e-40,1.3155e-21,6.4921e-25
1.7075e-67,1.8021e-18,6.6846e-37,7.1096e-181,4.7673e-77,1,1.6218e-62,2.7606e-42
2.4225e-301,2.4599e-11,7.1553e-43,0,5.1491e-87,1.3748e-17,4.8822e-56,1
1.3361e-88,1.6716e-122,3.6499e-162,6.5782e-13,1.0511e-58,8.7748e-95,2.452e-38,1
9.5896e-22,2.4259e-179,3.4878e-39,1.2799e-61,0.077725,2.4004e-64,1.0198e-48,0.92227
1,0,9.5217e-127,2.3657e-52,2.641e-60,1.1295e-52,1.3197e-07,7.3014e-101
8.1685e-63,3.4202e-50,1.4928e-32,2.169e-51,1.3072e-110,2.6115e-32,1,5.4432e-19
1.2738e-05,1.2722e-25,1.2287e-95,9.3991e-82,6.8744e-86,0.99999,8.3305e-41,8.8094e-129
3.1955e-19,2.2933e-21,5.4606e-29,1.4181e-48,3.6688e-52,1,0,3.6627e-100
1.0764e-85,2.377e-28,8.1149e-07,2.7145e-175,1.8048e-68,4.9735e-127,1,9.4639e-113
7.6563e-15,0.99795,7.3081e-72,1.3426e-35,0.0020459,1.0675e-46,5.7389e-06,2.359e-136
0.15881,7.3409e-244,2.5796e-200,1.7389e-171,6.3157e-293,0.84119,1.4331e-213,1.0001e-201
1.5869e-96,1.4668e-32,8.6614e-97,4.9242e-39,3.3881e-78,0.00059937,6.267e-46,0.9994
0,8.6628e-134,1.4614e-125,8.1091e-161,2.3097e-182,1.7374e-19,1,5.7783e-11
3.1309e-67,5.8311e-88,1.4461e-41,1.1645e-12,4.5741e-40,0.98303,0.016969,2.3509e-79
1.4354e-136,1,1.5271e-39,1.8583e-09,4.2213e-83,1.755e-308,3.7675e-07,1.3871e-22
2.6177e-161,2.0703e-182,2.0728e-49,6.9312e-50,3.399e-248,1,5.4487e-18,5.1963e-98
1.5025e-101,0.16775,8.5977e-64,0.00026749,2.4963e-13,7.1138e-61,2.6818e-76,0.83198
2.3418e-195,9.6296e-215,9.0816e-85,1.5893e-95,2.2298e-16,1.0062e-40,9.1606e-35,1
0,3.184e-44,1.6875e-211,4.18e-17,0.99888,0.0011162,8.011e-17,1.5083e-116
4.7741e-40,2.9796e-140,2.6431e-105,1.682e-93,0.011309,0.98869,4.3647e-22,4.224e-89
7.161e-82,2.7138e-55,2.559e-73,0.99918,7.5628e-244,0.00081553,2.9585e-128,2.0627e-12
3.1656e-201,2.0204e-16,1.2858e-47,1.8491e-94,2.9163e-94,1.3414e-24,1,3.8517e-107
1,6.382e-20,9.5329e-28,1.353e-44,1.8319e-169,3.2588e-137,2.6869e-13,2.1506e-258
1.7129e-06,4.4548e-42,5.9803e-26,9.4326e-57,1.4944e-29,1,2.4608e-196,2.5598e-76
1.4897e-49,2.2284e-25,7.1462e-268,1.2124e-63,1.7036e-10,5.5921e-106,1,2.271e-170
2.277e-08,1.054e-59,1,2.5903e-141,1.2908e-165,9.1112e-126,3.7302e-321,2.1252e-44
0,1.6623e-206,3.7426e-22,0.80304,1.9991e-47,0.19696,4.0753e-53,3.6391e-237
1.3976e-29,4.629e-120,7.2053e-13,1,4.474e-70,5.8855e-34,2.9724e-42,4.9502e-90
7.8485e-28,9.0083e-13,1.0509e-79,6.1604e-152,0.027742,0.97226,3.9287e-20,1.201e-42
4.0525e-84,5.1917e-154,6.6819e-22,0.99722,8.9261e-48,0.0027773,6.5307e-86,3.3121e-167
1,3.3409e-208,6.1358e-103,5.1351e-43,1.337e-52,2.5942e-113,1.3858e-113,1.8293e-41
3.4654e-48,7.488e-129,3.5378e-73,2.5712e-256,3.0852e-36,1.1059e-221,4.0692e-122,1
3.0121e-88,3.3965e-57,4.9823e-164,1.3467e-12,3.0553e-49,2.7021e-104,1,9.3729e-21
1.0946e-36,8.5283e-05,1.7954e-204,4.4216e-100,7.6044e-18,0.99989,9.423e-48,2.2693e-05
6.8622e-81,1.5067e-26,1.4999e-73,0,2.6634e-242,2.8385e-50,2.026e-38,1
4.5628e-22,2.3254e-227,1.0153e-53,1.4493e-20,2.9202e-51,2.3486e-108,1.3035e-09,1
1,4.6631e-61,9.1618e-117,6.8757e-25,1.4615e-249,1.279e-42,2.3393e-158,1.6365e-79
9.2511e-56,1.4763e-74,9.1763e-46,5.6608e-145,0.98748,1.387e-197,0,0.012517
3.4289e-60,1,2.6521e-10,8.2866e-30,1.6952e-30,4.0673e-203,6.2591e-35,4.4206e-128
5.2151e-144,1,1.2843e-23,0,0,2.9523e-212,4.9813e-34,4.9106e-129
0.074815,8.5475e-08,1.6033e-170,9.2609e-135,3.0996e-178,2.1758e-70,1.7084e-38,0.92518
5.374e-129,2.6828e-93,1.1939e-134,0.99946,1.6636e-182,1.7608e-116,4.6872e-13,0.00054221
4.382e-75,7.4805e-316,2.8338e-156,3.8499e-22,1.0346e-162,9.2341e-12,6.7583e-23,1
6.094e-46,1.6421e-36,1.2882e-73,4.217e-67,5.6634e-261,3.0531e-08,8.0482e-10,1
1.8666e-165,5.3272e-11,0.0052601,5.5243e-07,0.99474,6.8485e-68,6.0955e-30,6.2095e-61
0,1.7918e-215,0.014956,1.3981e-133,2.1374e-68,3.3797e-50,5.3492e-45,0.98504
6.0823e-45,1.8533e-66,3.2109e-69,0.0038672,5.1597e-61,7.7532e-20,8.9551e-102,0.99613
7.1222e-48,1.7514e-46,7.5442e-171,6.5063e-215,1.4077e-32,8.0343e-121,3.3776e-184,1
4.6455e-190,2.5861e-150,9.805e-13,2.8912e-38,1,3.536e-66,4.1979e-272,1.5385e-77
0.99998,6.2793e-52,7.4158e-28,1.5774e-135,0,1.4791e-57,2.4047e-05,1.253e-123
2.4459e-27,8.0829e-41,1,3.3191e-19,6.5416e-157,1.1669e-257,2.1257e-21,1.6037e-85
5.5111e-125,2.6418e-19,0.79978,2.0315e-159,1.7043e-08,1.367e-106,5.1744e-161,0.20022
4.3006e-166,4.5112e-202,4.6831e-31,1,2.3905e-79,1.5757e-20,1.7013e-56,1.0245e-42
5.1138e-80,4.1155e-134,1.7468e-208,7.9686e-28,1,5.7738e-194,4.9566e-52,1.1494e-161
3.9351e-11,6.5517e-81,2.6574e-193,1,7.1765e-187,1.52e-69,0,1.95e-39
1.165e-79,1,1.4788e-06,2.6562e-61,9.4886e-21,2.8718e-45,1.6592e-12,1.6125e-212
4.9195e-108,1,2.5943e-17,2.5745e-68,3.2319e-45,8.6628e-39,1.1961e-258,2.9308e-81
3.1688e-19,3.9573e-34,1.1806e-20,1.4616e-43,1,9.9628e-71,1.5329e-197,2.2357e-52
1.8917e-06,5.1137e-173,1.2657e-137,1.8499e-56,2.1916e-30,3.3229e-63,2.2741e-62,1
7.9698e-62,0.37469,1.6502e-73,1.1493e-115,7.7723e-68,8.4972e-90,2.5202e-126,0.62531
0,1.1917e-113,0.99999,5.8599e-77,1.4857e-05,4.4767e-42,3.9252e-58,3.6333e-91
2.1508e-48,0.99935,5.9181e-44,4.3345e-153,0.00065379,9.3479e-50,3.2005e-106,1.5913e-26
1.4626e-111,5.0289e-212,1.6833e-89,0.001442,2.6871e-146,0.99856,6.4254e-35,4.354e-69
1.2585e-158,1.6514e-318,1.3571e-79,1,2.2824e-08,2.8145e-67,1.2584e-06,1.3924e-32
1.2893e-55,7.3266e-133,1.1178e-317,0,8.2996e-163,2.4606e-52,1,3.4779e-34
5.2676e-13,1.1739e-135,3.0309e-153,1.1103e-10,1.0127e-57,1,8.0873e-52,3.7711e-56
1,1.1499e-12,7.0475e-37,2.5951e-143,8.7986e-133,1.2896e-274,2.8127e-25,9.5401e-43
1.3124e-22,2.7729e-15,1.3775e-48,1,1.0719e-197,3.1752e-151,8.9444e-199,5.6341e-264
0.03838,1.3689e-157,0,1.3005e-136,1.4328e-23,0.96162,8.0998e-227,1.2013e-80
4.9798e-72,1.0069e-08,1,2.4797e-55,1.6205e-44,8.1759e-09,6.2366e-310,1.172e-65
2.061e-38,2.0087e-80,2.5734e-159,7.6064e-101,9.2463e-149,4.6004e-16,1,4.0079e-51
3.6023e-99,1.5326e-22,9.2454e-50,1.8738e-108,7.4218e-10,1,1.0875e-208,4.8468e-09
3.3124e-47,0.16567,1.6386e-221,0.83433,1.0161e-12,6.0556e-45,4.6585e-140,2.2457e-24
2.8303e-124,3.3219e-30,2.8731e-229,1,3.0777e-88,1.8793e-37,1.3883e-295,5.9636e-153
3.9716e-32,1,1.5586e-28,1.2713e-38,1.8628e-51,5.1477e-226,1.6601e-54,2.5084e-51
1.3185e-308,8.8122e-84,8.9843e-68,1,1.0439e-15,5.6703e-70,6.909e-149,1.786e-11
2.5752e-43,3.6738e-29,5.257e-25,3.6813e-45,3.6003e-248,5.7911e-124,1,1.9798e-122
3.2598e-123,2.0303e-05,1.8159e-29,8.1367e-130,1.41e-16,2.6794e-285,7.9138e-16,0.99998
6.8939e-40,7.473e-109,5.1136e-109,1.4817e-78,5.041e-75,1,3.5785e-49,1.8643e-109
2.8189e-263,1.3378e-148,3.785e-259,0.012337,0.98766,1.5587e-10,7.2115e-32,1.5136e-218
6.0982e-259,9.0688e-22,1,3.1436e-36,3.3064e-28,9.0812e-37,1.3927e-34,2.0016e-198
